AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,131,0.0,0,0,100,0,140839.890659,0.00066,0.00066,161.0487804878049
HeuristicBeliefAgent,141,0.0,0,0,100,0,70069.147641,0.00169,0.00169,144.13725490196077
HeuristicBeliefAgent,124,0.0,0,0,100,0,86802.145314,0.00196,0.00196,113.81632653061224
HeuristicBeliefAgent,142,0.0,0,0,100,0,110288.727084,-0.001,-0.001,151.04347826086956
HeuristicBeliefAgent,142,0.0,0,0,100,0,78606.218612,-0.00644,-0.00644,156.43103448275863
HeuristicBeliefAgent,160,0.0,0,0,100,0,64727.041497,0.02827,0.02827,135.24561403508773
HeuristicBeliefAgent,142,0.0,0,0,100,0,90836.447361,-0.00092,-0.00092,138.86363636363637
HeuristicBeliefAgent,126,0.0,0,0,100,0,96603.236748,-0.00609,-0.00609,138.8125
HeuristicBeliefAgent,158,0.0,0,0,100,0,113481.611929,0.0008,0.0008,139.70454545454547
HeuristicBeliefAgent,150,0.0,0,0,100,0,53142.382847,-0.00134,-0.00134,140.98
HeuristicBeliefAgent,130,0.0,0,0,100,0,1409.52288,-0.00613,-0.00613,144.9047619047619
HeuristicBeliefAgent,151,0.0,0,0,100,0,79904.245183,0.00594,0.00594,140.85714285714286
HeuristicBeliefAgent,131,0.0,0,0,100,0,76051.292341,0.00032,0.00032,122.9
HeuristicBeliefAgent,153,0.0,0,0,100,0,74296.363062,-7e-05,-7e-05,107.68888888888888
HeuristicBeliefAgent,154,0.0,0,0,100,0,47613.734285,-0.02021,-0.02021,142.0
HeuristicBeliefAgent,128,0.0,0,0,100,0,102418.83994,9e-05,9e-05,155.5581395348837
HeuristicBeliefAgent,144,0.0,0,0,100,0,64531.055195,0.00241,0.00241,133.71428571428572
HeuristicBeliefAgent,173,0.0,0,0,100,0,119734.307215,-0.01206,-0.01206,119.45098039215686
HeuristicBeliefAgent,145,0.0,0,0,100,0,103889.829526,0.00018,0.00018,123.31914893617021
HeuristicBeliefAgent,131,0.0,0,0,100,0,136006.764487,-0.00408,-0.00408,139.58695652173913
HeuristicBeliefAgent,161,0.0,0,0,100,0,95966.912701,-0.03009,-0.03009,150.78571428571428
HeuristicBeliefAgent,134,0.0,0,0,100,0,1870.968872,0.11182,0.11182,139.2170542635659
HeuristicBeliefAgent,134,0.0,0,0,100,0,67257.953122,-0.002,-0.002,152.07843137254903
HeuristicBeliefAgent,145,0.0,0,0,100,0,71402.794776,0.00029,0.00029,146.54166666666666
HeuristicBeliefAgent,157,0.0,0,0,100,0,86808.025578,0.00234,0.00234,161.70833333333334
HeuristicBeliefAgent,150,0.0,0,0,100,0,96831.769253,-0.00111,-0.00111,131.54098360655738
HeuristicBeliefAgent,158,0.0,0,0,100,0,78280.088977,0.00127,0.00127,148.28333333333333
HeuristicBeliefAgent,139,0.0,0,0,100,0,72379.184755,-0.00792,-0.00792,166.2608695652174
HeuristicBeliefAgent,157,0.0,0,0,100,0,31060.874097,0.0002,0.0002,127.77358490566037
HeuristicBeliefAgent,163,0.0,0,0,100,0,108894.47081,-0.00459,-0.00459,142.66666666666666
HeuristicBeliefAgent,142,0.0,0,0,100,0,74889.890497,0.00071,0.00071,138.06521739130434
HeuristicBeliefAgent,143,0.0,0,0,100,0,74690.354465,-0.00576,-0.00576,150.42592592592592
HeuristicBeliefAgent,130,0.0,0,0,100,0,1689.277367,0.00521,0.00521,141.70542635658916
HeuristicBeliefAgent,147,0.0,0,0,100,0,62675.890147,-0.00159,-0.00159,153.97916666666666
HeuristicBeliefAgent,144,0.0,0,0,100,0,68894.091442,-0.00167,-0.00167,139.77083333333334
HeuristicBeliefAgent,143,0.0,0,0,100,0,99424.614244,-0.00557,-0.00557,148.04
HeuristicBeliefAgent,157,0.0,0,0,100,0,67954.002145,-0.00416,-0.00416,140.1206896551724
HeuristicBeliefAgent,161,0.0,0,0,100,0,94227.867965,-0.00418,-0.00418,143.64814814814815
HeuristicBeliefAgent,148,0.0,0,0,100,0,96427.586214,-0.00735,-0.00735,145.45833333333334
HeuristicBeliefAgent,142,0.0,0,0,100,0,129918.786494,0.00172,0.00172,141.03703703703704
HeuristicBeliefAgent,132,0.0,0,0,100,0,121855.8767,0.00224,0.00224,142.74468085106383
HeuristicBeliefAgent,110,0.0,0,0,100,0,81981.762763,-0.01811,-0.01811,136.9
HeuristicBeliefAgent,135,0.0,0,0,100,0,103550.095939,-0.00805,-0.00805,147.6818181818182
HeuristicBeliefAgent,118,0.0,0,0,100,0,2029.951849,0.00501,0.00501,149.67857142857142
HeuristicBeliefAgent,131,0.0,0,0,100,0,87820.79064,-0.00025,-0.00025,127.79069767441861
HeuristicBeliefAgent,161,0.0,0,0,100,0,63124.26907,-0.00903,-0.00903,134.81632653061226
HeuristicBeliefAgent,156,0.0,0,0,100,0,80416.847324,-0.00711,-0.00711,139.5818181818182
HeuristicBeliefAgent,143,0.0,0,0,100,0,79778.979829,0.00179,0.00179,134.21428571428572
HeuristicBeliefAgent,141,0.0,0,0,100,0,103035.700773,-0.00891,-0.00891,140.6122448979592
